Timestamp (ms),ch0_1Hz,ch0_2Hz,ch0_3Hz,ch0_4Hz,ch0_5Hz,ch0_6Hz,ch0_7Hz,ch0_8Hz,ch0_9Hz,ch0_10Hz,ch0_11Hz,ch0_12Hz,ch0_13Hz,ch0_14Hz,ch0_15Hz,ch0_16Hz,ch0_17Hz,ch0_18Hz,ch0_19Hz,ch0_20Hz,ch0_21Hz,ch0_22Hz,ch0_23Hz,ch0_24Hz,ch0_25Hz,ch0_26Hz,ch0_27Hz,ch0_28Hz,ch0_29Hz,ch0_30Hz,ch1_1Hz,ch1_2Hz,ch1_3Hz,ch1_4Hz,ch1_5Hz,ch1_6Hz,ch1_7Hz,ch1_8Hz,ch1_9Hz,ch1_10Hz,ch1_11Hz,ch1_12Hz,ch1_13Hz,ch1_14Hz,ch1_15Hz,ch1_16Hz,ch1_17Hz,ch1_18Hz,ch1_19Hz,ch1_20Hz,ch1_21Hz,ch1_22Hz,ch1_23Hz,ch1_24Hz,ch1_25Hz,ch1_26Hz,ch1_27Hz,ch1_28Hz,ch1_29Hz,ch1_30Hz,ch2_1Hz,ch2_2Hz,ch2_3Hz,ch2_4Hz,ch2_5Hz,ch2_6Hz,ch2_7Hz,ch2_8Hz,ch2_9Hz,ch2_10Hz,ch2_11Hz,ch2_12Hz,ch2_13Hz,ch2_14Hz,ch2_15Hz,ch2_16Hz,ch2_17Hz,ch2_18Hz,ch2_19Hz,ch2_20Hz,ch2_21Hz,ch2_22Hz,ch2_23Hz,ch2_24Hz,ch2_25Hz,ch2_26Hz,ch2_27Hz,ch2_28Hz,ch2_29Hz,ch2_30Hz,ch3_1Hz,ch3_2Hz,ch3_3Hz,ch3_4Hz,ch3_5Hz,ch3_6Hz,ch3_7Hz,ch3_8Hz,ch3_9Hz,ch3_10Hz,ch3_11Hz,ch3_12Hz,ch3_13Hz,ch3_14Hz,ch3_15Hz,ch3_16Hz,ch3_17Hz,ch3_18Hz,ch3_19Hz,ch3_20Hz,ch3_21Hz,ch3_22Hz,ch3_23Hz,ch3_24Hz,ch3_25Hz,ch3_26Hz,ch3_27Hz,ch3_28Hz,ch3_29Hz,ch3_30Hz,chAux_1Hz,chAux_2Hz,chAux_3Hz,chAux_4Hz,chAux_5Hz,chAux_6Hz,chAux_7Hz,chAux_8Hz,chAux_9Hz,chAux_10Hz,chAux_11Hz,chAux_12Hz,chAux_13Hz,chAux_14Hz,chAux_15Hz,chAux_16Hz,chAux_17Hz,chAux_18Hz,chAux_19Hz,chAux_20Hz,chAux_21Hz,chAux_22Hz,chAux_23Hz,chAux_24Hz,chAux_25Hz,chAux_26Hz,chAux_27Hz,chAux_28Hz,chAux_29Hz,chAux_30Hz,f_1Hz,f_2Hz,f_3Hz,f_4Hz,f_5Hz,f_6Hz,f_7Hz,f_8Hz,f_9Hz,f_10Hz,f_11Hz,f_12Hz,f_13Hz,f_14Hz,f_15Hz,f_16Hz,f_17Hz,f_18Hz,f_19Hz,f_20Hz,f_21Hz,f_22Hz,f_23Hz,f_24Hz,f_25Hz,f_26Hz,f_27Hz,f_28Hz,f_29Hz,f_30Hz,info
1697319761789,9.713763550436783,129.75429697059263,157.5611729934846,145.2039009630822,125.50898252289083,134.1791030912229,104.56260625094185,99.57310093246853,75.6035325645158,75.8170632419766,88.59010942560639,79.06782045367493,67.62398546629656,19.327829381215633,91.3028347403808,105.92199275987979,50.73925298400763,46.01704411487211,46.58436009197145,24.515538332617894,23.090817044673773,6.733565289656047,22.686445313999606,25.255614930889482,7.192539595722357,6.962143424850573,7.856474707012412,25.222891538199864,5.525226297031341,13.067153126999596,2.9050604721295366,5.633101767278987,32.1968088752161,26.972059119920115,29.1734490898764,14.548882509162437,34.31990838117619,15.149313793108195,36.487385681488945,12.956064258890846,16.6023453725057,30.47645076808903,23.49279018574324,14.240859486369475,19.17725199796829,97.22766222250756,9.861608559119766,13.918611592052235,30.330666384610804,23.305789048827723,17.883097867366462,7.357856619876718,13.3592405746251,5.933859354648986,13.11262218083925,5.199124713467242,2.6017165480104762,0.38949301102993183,2.3430966596938396,3.0966599893560565,3.80041715170047,6.3804727251388,24.70502712341185,17.74831881358678,13.83186238216244,31.963832991212026,22.61787080836042,3.0125509468955602,29.030707530031236,22.23770484218493,1.7854884720188462,17.208636368802214,26.34287831199,4.786834529070132,23.4527257590256,89.37234356540367,3.9429048150246713,19.776882586329755,25.388459221842943,18.274280587769855,10.300896497573651,16.250937116421767,5.942711436532538,0.7567608903522209,11.807161854454849,5.905898666561133,2.864979573352749,3.566006476266144,3.653391148242484,2.2607228592259885,1.3581549072324213,12.9243496440277,22.121305082644735,63.83518047173087,21.52025611695573,6.5139638566173765,18.54188841139743,30.50324293370522,25.372060454401268,0.4709424584619113,22.238486728245665,92.62821420865822,22.290936849493338,2.0660964605086187,21.475784436814536,164.5882207692081,21.167944863438994,4.773724132292648,18.575912270314245,15.58443285917107,13.272362367794129,0.9769957755701958,9.355890962745017,10.282335081884156,7.658016177832594,0.3313368554949572,5.389827630151189,22.804085755159726,4.7046251567503825,0.3016802290506708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
1697319762207,47.388651234068995,117.28214285010093,57.38837111775656,41.38732070256119,29.107967866906048,43.46213566788767,11.631253901890627,0.9510318590082403,18.028100940758748,11.118836678431954,71.48149941309595,32.31525235936953,42.371286960389945,66.9589750172939,43.49198509507574,137.65453557496056,34.03372457869549,18.947923655155048,11.17928934199676,11.065922051303234,9.084627491590345,16.613117898920713,5.319976083276025,11.123550264336123,9.373585371440127,9.445051241835245,11.512848438160013,19.904592664894547,4.343412523894155,13.017337442972941,3.939494754451557,7.699419987094123,8.378067028566631,56.28033465046503,7.578519589034998,5.973330494561416,3.965824211295377,57.98233188744504,2.8524963045072647,3.5324395563286446,2.6075407192604745,53.11000668537759,2.8647200569751843,7.3196450238440836,6.282155684086427,114.51357234855072,1.950525748196044,0.45024290151558394,0.8523650229704265,47.18935340680265,3.8877466640131244,2.013887863786152,1.990950176947394,21.759329771651664,1.3665190757310353,1.1300015618117154,1.004314813518155,4.971403581301248,0.24839603491267234,0.6146678682855949,4.6234274348975415,2.4134805265827968,17.18443497483969,41.29044497438237,20.990375390640175,11.79547410129876,13.074836527204088,43.43957349544713,17.825339030108637,12.838486920317907,15.134568158317288,37.68684791466809,14.79240687656877,16.996209100308352,19.405649567856482,105.58764491000802,13.158603224435137,13.135233788047545,11.339923598727212,36.76066774794037,13.063170803441214,8.503472523922385,5.8422316977405755,15.696859996347255,6.868471933913669,4.424032807162468,4.00522957632439,1.2411612981104945,3.279218871021707,2.266218593908504,6.2025149483445805,10.363021107125661,25.06766145887027,52.433839346569876,26.452604728571988,22.315183922016345,30.94649625098578,2.4246520331247523,48.931563098494756,27.138623972267247,45.94223719423061,76.28687865308306,10.279858744067425,5.31269890011834,16.667879600841214,153.0665999170554,25.328392528651293,13.888589445055374,33.82409124886327,12.43066501871606,6.750714266600905,16.05716812921945,6.45407477653462,1.0352044923302193,13.561574483568114,5.8962006873191655,7.096052436547379,22.929502770099983,7.0723388659701945,2.5305801734746236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
1697319762582,3.5091215533950217,43.078813774123546,33.00536654244115,19.002134844462233,42.46707123557364,32.35447000015957,37.78266471335457,3.017797128683577,32.458868432218345,18.156796925550406,44.06866367534298,60.154676095583554,26.28942695946208,64.03691619495496,53.04116800899333,100.74748124431186,69.42639949529766,25.470659188859138,26.169574133578923,25.833593619352154,24.451209909633253,17.54957526221426,22.3433587700505,21.360158844215857,13.036272076219678,10.538919207226305,21.72720374282499,17.80754894733047,4.282333102707236,14.545511115285773,8.92031771517133,5.594215087269374,7.109510797381563,54.52317940657964,14.54003418984656,14.107686448867767,20.800107879181777,36.505227468133434,17.29633624832979,7.768489759699159,12.739561740661738,35.5135217641146,22.568316035442695,21.771389124989803,16.913879699447268,110.78446196332872,3.8246855809521163,11.355939803905997,16.187482708811864,31.739098450260578,15.985702323115943,5.7687807886976055,1.7114974579164506,16.162933807065876,13.239478741561445,10.1634262540099,8.04478142255128,6.754814802845355,4.589216340879865,6.406178020738036,2.1080695505345064,7.907399461707346,7.713257823935148,53.713524438404335,22.799663883872803,27.78022669681361,36.69508392766287,22.83302923153104,31.40646916521251,21.505109677190635,17.715242617678527,39.894935723840916,13.732518768885393,14.459748587046912,8.039681404037053,128.13539930787886,9.646182935789277,19.965313036384508,25.329546758265366,24.274213049316263,20.954702884388205,10.204997875576229,5.9460200239357635,11.100573054316902,14.744580523777895,11.954598374357813,10.421132596676543,10.115720253374189,3.9600695387762657,4.352531648270042,11.69777558296927,18.33212701285098,19.56753800738845,59.382038124041664,22.500443115518248,27.091934111137636,37.988906602535124,8.123568716411242,34.735124298932064,13.081524487335264,48.349561268758315,68.9656058434754,10.798217472929345,16.141390564877042,33.27478355944069,161.0688439210848,12.85907871966711,19.203046229252056,17.646798613934074,23.046856245933284,14.626117938609239,30.103590826015456,15.496658127820375,17.147593696396566,6.8693485640830625,4.786276843464955,8.649849902458987,16.750150151372708,4.526861120859376,6.859010612852333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
1697319762957,11.20446094289446,45.25387894946924,55.260615825441064,48.8099123932849,8.921276814427932,55.8357716884252,41.358545579282385,33.30970127516131,21.66578321033898,31.462458085708352,18.945877072322325,23.280567333408936,23.719772681040507,59.44432608139388,77.91459329250775,5.661591495806665,56.39860662849122,37.02712590163535,48.20297755331747,11.06187450247895,19.28030044635968,13.51414068095201,12.2065700024451,11.27097080307531,11.295081780940508,8.305597879529941,18.94263120821872,3.3896470536322356,4.729779516880033,8.567054039374392,5.872514104431565,3.5565559115504124,32.21284091604496,23.78591268761903,39.07538377315117,16.741526160504314,23.659976824755034,5.2794075151800035,15.008459954215766,29.054744764562884,29.622473607008022,34.869495678926725,32.430363553863145,6.590121015894412,27.16732380765612,105.63256895659484,24.496458181491146,27.434562117186434,22.791319723781267,14.569442535563088,24.633334854093913,1.2552675986438946,16.540888910981604,4.896813521095426,5.993561107446688,8.66628246663773,6.655188107348219,5.414641493106081,5.61245712481041,1.7225564121863566,3.017105438407509,9.22066518146571,44.738281344005536,12.424314910444574,25.16240743795227,30.162917947988635,28.65083606034373,19.413754122220446,25.688069924415572,41.10423294013131,31.35244792979893,22.13021761605727,38.195861053049896,9.807397031434371,15.94633850400918,121.75944436208444,36.81554828997623,26.437865131799313,34.15251637562048,12.01960079736332,18.451263892054488,7.246092956406786,12.368195855920149,11.120378352130666,11.64394020377219,9.148710755949482,10.53279672450191,4.36701070053539,3.89061546967734,2.227075469151579,4.18017874771664,7.699523584038696,15.37870252269093,49.338299298491386,37.89796936286732,34.02328084248811,19.329903809631617,27.917072464349538,14.741960781513425,14.377387138186462,8.244774529683477,71.46329199357695,31.196985899640012,30.337186104879432,39.666631953789945,173.16276650923885,26.078323320736818,4.699952642280574,30.276112866141418,13.814517829979051,23.60943281781907,31.986843676181632,14.432507254331648,12.427856839958368,7.112414882249222,7.303073388990907,7.61624868568997,19.74964602289178,11.139208399109686,5.895534985590101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
1697319763376,1.205300975230942,63.20755420063842,37.68291245340253,61.48775699293298,21.3072933072791,41.43513734882292,68.70903844472507,23.91147513655233,42.931591621479754,8.447758257813017,21.513002391644676,21.719912235574867,25.35158927508678,57.27093966684392,56.41006441474158,35.382857023167496,37.45507092117242,9.631868206586702,54.8960166945605,16.330168967047214,21.86138260510005,16.6977777156109,6.9950831874925905,18.02718477528709,16.822299766255476,10.157999099705386,8.133422096827953,12.523058916221752,4.564402028965391,5.066952642073365,3.706968005497679,12.811927997173454,5.737381306733591,47.38363553230431,40.88231945087628,6.273081037630747,28.53155439640485,5.1042036376013,13.517205565624403,2.1685170690575584,43.762781004024525,45.723148961447926,21.409105733630984,6.29015193283279,11.521880073298515,106.83122621299245,29.986444242418287,4.332145484988049,9.24596135084154,25.841569660076807,22.732820066165694,1.013170072920271,19.94582513422079,6.386657388428353,1.7050528357978973,0.8181077583590837,10.10097971841059,5.065279360795459,6.872270193109043,0.27849697405428003,6.936256236014204,10.001157836244637,32.00751497092421,30.94988522779289,21.144481799042723,18.71671511664299,21.767065433513803,28.911386288438077,12.82574342442009,27.96678896281231,42.10818599065541,18.120897734764036,32.42505900150143,21.205188405314964,10.104285976292735,108.9418483949067,41.0481395428898,14.92424579422927,18.125454155446945,30.1050141370224,3.5588260719536398,2.515350041652067,11.384079054128971,10.018341718941675,8.082315829111097,6.09724300125498,13.414130887065907,4.02759443913701,4.6932613956958225,5.0989972694097965,4.208630873092263,2.217233186902793,31.347650638423882,47.15433436127003,20.15584105135718,28.38505631591461,20.00918780632003,30.62586800490552,22.48611045817548,4.60031028203261,28.38017145495968,71.23760541329311,11.102934086558221,29.928638782595968,20.023395633276014,157.75049817923548,46.31414788022022,10.602733242204492,32.55670069293262,27.447376802949115,31.184702604654664,27.91280482924401,7.141601711756345,9.008829983726763,4.6058852071482,2.0676953671969573,12.498599056483803,20.829598756563104,6.946055466774772,9.66952264888039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
1697319763757,17.819696535427727,52.8754856079882,19.469327375630222,56.00688924853233,38.43921629435749,42.17651572378415,54.1324770465331,43.2896052867885,21.242823000804073,25.780518862019804,12.232948984481132,17.74859945868873,39.60414941111214,60.81438532464932,2.182749833417236,87.23262058167784,55.78252254457756,60.93284811371717,14.17145078766554,10.066113989394136,18.411271523775433,20.477712513797304,4.075173453977886,20.002614417316234,5.927671481151233,9.424597888709213,8.087492805905033,6.868547123077387,12.24456734329327,6.1303722888324605,10.145639952293488,6.632628540332194,19.44593173616499,42.565134266026384,12.24512306447403,49.64984101739872,18.87025948313127,7.002992754584047,12.371384704586188,36.854787560365544,8.269005557965583,45.15905620107251,33.85006764451811,12.737463378300525,28.66400999531722,103.21655432778114,13.648691024426897,9.461672654993738,3.033960405341766,20.07800824650755,14.554582153210537,30.876000355187934,11.20017349237966,6.302387779150096,2.981764653498457,9.186414981280677,4.952874705041197,5.717256088809334,5.822027810023497,4.0507381438789265,4.9805694980330335,3.2430553874810855,24.684055833925292,34.69595512916145,2.333634450319754,17.188163580932716,20.248113765213542,13.236134711243807,27.831141210931555,15.098089080478061,17.57150882509242,31.104862146641473,33.75387930580636,15.523099282655897,28.3791405889436,93.62562186227929,13.669100897403718,14.681980205074085,20.979807162974573,25.520222070172544,6.679695413870024,8.371122156705173,3.4570971944200157,6.35550690412317,13.32742029038467,5.130021174318559,7.43207145717517,1.607915671546867,6.994160449716048,2.7115786459690137,9.845424251882616,17.10156732611923,7.242564999582235,36.50170982059564,18.102064833274582,17.560031338180707,19.108030989020623,44.068821847965545,23.75335092518475,21.841376429703814,20.520180881979506,81.3825240571688,12.901972791936773,9.999343974665319,8.036379077848471,177.99017238559404,10.545187151833822,15.20268990183056,15.45579233284945,21.237149156618976,16.414560785389842,13.189583446892504,10.975141285306538,6.4391777108255885,6.27274177833502,3.419918267471241,1.2339465585831384,28.528765067914286,1.8885744406656138,3.4153261037369402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
1697319764126,28.139129469240196,80.43985227809551,86.82392868387615,74.00875200691694,93.65835972730979,102.9671562516454,88.1209667505339,94.88422577277379,11.822753063415764,16.32339500734804,24.555904726239334,18.501647067745452,49.41316851325625,48.553039443273036,59.11859055523658,75.14360024398398,77.15057540668361,1.590233771950356,40.67236882712072,10.162126649455104,10.179824857128082,4.778937099544381,19.804093208873887,3.3413491384388254,10.90585357069205,12.077469165949479,11.318196959220609,9.553879230103634,16.08346992588256,15.567098265547,9.433601738764878,6.017428190201814,11.708940453125965,31.035043395562155,30.225410305089977,30.432695698936815,30.41553191805593,7.947880127446539,9.88804761192945,31.10761699240527,29.693791932482853,25.932428676873318,25.18419589216726,18.146057947332217,9.583924248633485,85.1198131186069,18.663069943916923,19.16087654208478,16.070731901973936,12.399237124468458,24.990551495871728,8.869896001859406,19.846748359689744,6.236759201015718,7.004529511284633,13.505388133342109,4.807912191308498,6.555523544738485,8.169348878345854,5.059171079795228,7.13296384886818,10.33384805772069,19.07421265665981,29.343229872254152,31.057153280196236,17.188203226676332,11.99931207948238,38.94729144942348,17.74666680229837,11.91130833274629,32.567062683899536,18.15859472867675,33.58446220255634,18.172234668592044,12.299832911750048,90.95787786565289,21.12166871921786,15.02836785361647,11.857238286891652,29.862935976896694,16.812270495716806,9.656810848616363,12.456848299706246,12.910522170701832,14.231088979599313,8.73492780702729,7.028853053350628,5.5693989296085435,7.664395119565624,4.943887148112058,11.040342037370134,7.062125640811939,12.391278510363605,43.92995957113575,17.224061344597022,10.967111316339453,36.01663288948093,7.463288842850951,52.33977042797376,17.069178138961597,21.275395325669773,71.01827524734402,24.595406298793225,21.398190334161,35.33996999689195,156.36706560647457,11.103201314999165,21.74480229569441,28.752227219443704,9.416973152351718,6.601222670722321,1.4819322995442255,4.599146451439463,4.422035433476635,14.215587481648182,5.872113405853465,5.160579188818867,19.816969060124197,9.21654614460041,4.967702223844688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
1697319764563,26.628724450444874,132.7693931896478,150.3154836289617,121.84034370479448,60.046879194798514,94.5364252607238,80.82784438790607,65.47721078764647,44.2238092661547,36.13965682871691,4.426135516040062,45.78111032372115,34.79549542955678,59.29690068263589,55.518795930660566,88.19257992174047,58.04605726738815,18.65965391412921,30.067341170201885,12.541548851702277,3.6512464757810648,19.154463926561426,11.504722946520193,6.831740102310864,7.4705662854592285,8.909818110188905,11.376708187117282,1.374780540973749,12.076295496014872,12.546474705302463,14.07929287157448,10.055876846606706,11.034210245304543,52.50700857868091,7.400701233261308,17.310331264087463,24.339985846599482,28.109791883775674,21.789086244395346,16.366910573287015,6.188942841552939,50.58179981685027,29.463152948209476,27.66596818016263,17.925087132437735,102.7833480272735,8.50369105573719,14.02886078537667,20.963525743692067,32.322967957412736,7.376743844624142,2.568385505874804,11.858809505517128,15.34004632728382,11.818062469268531,6.495351333892549,2.4090276772345924,3.5348446920831313,6.638634459875122,4.888246978845115,8.12776414866766,12.052722239743913,22.48867510716417,27.444489318182313,30.799749852976184,10.698849275041006,10.535046984094544,19.1106025431122,24.907028838640887,1.6475923595268338,29.26966142377605,24.610489475734877,22.636556692579024,42.66375636567658,14.588706806706917,95.80407551466458,31.075174398466594,5.090937723787762,22.091306634361118,9.909669521048926,16.17874909631967,10.335909927578205,6.624968642263329,7.694434869880832,10.62780807625822,7.668755043492814,9.097519658924396,2.610433400565151,4.72942766400969,7.571591957566986,3.4351325128527637,26.851514033505783,33.94566619640899,39.59800587361535,4.776621722204929,8.629983307622554,45.9496665249832,5.067798191990497,45.852831530818726,9.553207368616672,13.38736970884087,65.63524406270692,16.87947638748907,27.83288067471901,11.499872343786324,121.0942516876873,23.779941290108912,14.561367604722466,35.04226433118966,22.426895069122395,13.836135554567786,8.95033598057065,10.570150186416509,10.15559584378589,14.830979142987756,4.6691204740408,7.325109126764226,10.878340291260894,5.6402219949034365,6.817903862129182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
1697319764923,15.89066819472411,138.13910489127457,131.54648906524022,154.88285693996937,77.63119929544446,68.26513072921914,113.14498416468169,48.763374703031495,45.586257016915624,8.831123952706742,31.767374745240502,47.81352424861445,30.99629016198727,39.818955614610125,2.1158966852405148,92.17276167819988,81.32054402205371,30.50121448296075,25.49845366999944,12.060273356936166,11.156981004655771,9.616859162708543,13.056201517039039,13.545461959629598,5.307661851898775,9.382758509100416,12.779958619367184,5.327319715148349,2.771334616109093,7.086734475274022,7.739522051565341,6.627244226087526,8.99049401889489,55.992107367997285,16.370397444816433,24.221154800608033,14.448716276955158,22.398036078935455,11.6754649213277,24.998540043793366,16.39400119261894,62.97272786848292,7.536377485787783,29.612014948329794,17.060978641232474,113.36364075594334,13.478559352809008,26.770064941154924,9.787911284568269,26.92593890332741,11.254915549599911,7.795701762883587,9.412769356100112,12.939700528622874,6.653725941007286,12.037707271495911,5.524975519832804,8.678244272092776,3.890642832926212,8.855243728696493,11.680136639483468,17.374301230925944,14.798487555589839,39.75335939090897,6.4194721636990275,20.276836219936197,5.894889728788027,14.607817581362427,3.367500241874766,28.30407872293966,3.2281713098193587,50.733278159127366,7.055964088861613,48.72584024631952,2.9694345913925764,105.19724731212021,4.434926856780268,33.846296072205284,3.8901082256335444,16.181381439012945,1.3025978979454487,3.8024844754637734,1.6504130611111376,13.305721779840919,1.2328142294877926,14.55238277338288,1.2716048928388843,6.426514565286572,1.12766670861322,11.671788098450174,10.974314394978784,40.40839219540832,10.9543561749724,23.66864510473096,39.752913033607626,34.79682013405784,22.655460762584504,5.67927025677137,26.171649994287375,25.610564635050466,29.196265184905553,73.41871025058911,37.26016787472667,7.359533824189622,44.84727625414133,151.03970086453631,4.0617353295702125,16.59358257499987,13.983902361538421,5.076069641174682,18.02660932330817,16.3567800485609,11.26532130574755,3.8698945329131496,7.398804195492682,6.294741599073639,0.47488160756190434,22.90567248600886,12.321592483795095,2.497501203247332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
1697319765313,44.31387107032485,73.65985728740233,26.519815164381086,63.71622871183175,23.49377119596181,8.392101543725602,36.15808738615208,35.27944010817244,17.63543705830229,6.472131290801751,34.54656144555268,50.487640164308885,39.288265689352116,39.18219774420384,52.20539162201894,145.66685446648242,33.491787549375026,21.741958612390437,21.121185787715646,5.320797661151428,10.865312627690393,9.131043093929375,7.966088223377724,8.565321537623552,17.398182528881215,11.239885824019963,3.6376030273590843,17.04093247509359,8.806773870166644,7.1441652154202755,3.359398470100549,6.044911634300119,18.795615679558455,44.96302733224285,27.26895370668936,32.91783324068283,22.291940116700832,3.6323206973617124,21.15475700777653,31.232263708799206,23.934252687264006,47.38411686831732,16.91817885279503,21.670672639221355,18.587406057397484,106.72307182574966,16.09982815146305,26.449236446289213,17.71644953132626,25.356303989308458,16.269267915699245,17.094560641494816,10.421157597191671,5.468751914531944,7.970172683885823,11.27559923003545,4.960526080316676,6.264142361619175,4.430617122625074,4.786043750750855,2.957895828345958,12.166843560963308,14.33515881304422,36.00435353086335,22.907676011374615,19.725651831896094,13.96421131455351,14.803770255830411,21.941702186346692,25.355876057826325,14.271907178160609,35.97724298517545,17.199459848538652,39.51940890285144,4.794690516897011,98.22549661800504,14.299015746696467,31.59653272881156,6.582419160263534,19.592278610926673,16.026532316144735,8.572761359129133,3.14761084055638,7.8375298942788945,9.62055577640347,11.599075818256146,0.858402045309746,3.6756439668728373,5.265691348214836,7.677138673040529,3.7080615925125477,16.164535793979766,17.85770046022903,38.984963584252654,38.06238159478685,24.190426094575894,7.545159356915102,39.54336291784305,2.803492517389491,28.69309777101942,32.286639913834726,77.62376170178541,2.863552936661989,24.423688817412064,19.44792833062214,164.7785293238497,25.218016878813685,21.530767002111855,7.369088212790043,20.996564662317603,16.024644015616804,6.194607625625256,11.039413732561908,15.880252096839845,6.927418635117541,6.176035816515559,7.007600377269898,26.216784314925178,4.94365765449928,7.219832759338215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
